gps.lat,gps.lon,altitudeAMSL,localPosition.x,localPosition.y,localPosition.z,pressure,temperature,humidity,gas_resistance,distance_to_tower,azimuth,elevation_angle
52.6076503,1.5426053,30200,-58.2,-11.8,-18.6,1014.646402,8.507539063,70.26946389,653686,0.060680039,13.70385198,-16.55710434
52.6076665,1.5425514,30200,-58.2,-11.8,-18.6,1014.642738,8.503242188,70.21462192,653061,0.059927922,17.49899909,-16.55710434
52.6076803,1.5425095,30200,-54,-20,-18.7,1014.630992,8.518867188,70.1964444,658097,0.059403703,20.55130087,-17.08505855
52.6076982,1.5424579,30200,-54,-20,-18.7,1014.621612,8.517304688,70.21656773,660006,0.058903073,24.41191047,-17.08505855
52.6076982,1.5424579,30200,-54,-20,-18.7,1014.622389,8.530195313,70.32008026,656831,0.058903073,24.41191047,-17.08505855
52.6077119,1.5424168,30200,-49.5,-27.9,-18.7,1014.611307,8.528632813,70.26560263,660645,0.058753879,27.49575213,-17.27237055
52.6077347,1.5423433,30200,-49.5,-27.9,-18.7,1014.611696,8.535078125,70.23936955,661926,0.059072696,32.91717324,-17.27237055
52.6077531,1.5422925,30200,-49.5,-27.9,-18.7,1014.625506,8.533125,70.2323183,666449,0.059363572,36.77878428,-17.27237055
52.6077712,1.5422405,30300,-45.2,-36,-18.8,1014.634852,8.5315625,70.22532138,663212,0.059999542,40.6249466,-17.09038021
52.6077842,1.5421986,30300,-45.2,-36,-18.8,1014.636938,8.52765625,70.22478069,663212,0.060832315,43.54084627,-17.09038021
52.6077842,1.5421986,30300,-45.2,-36,-18.8,1014.633658,8.519453125,70.21686504,660645,0.060832315,43.54084627,-17.09038021
52.6077971,1.5421557,30300,-40.9,-44,-18.8,1014.629994,8.51515625,70.22305067,658097,0.061875015,46.4073536,-16.50045753
52.6078235,1.5420713,30300,-40.9,-44,-18.8,1014.619972,8.513203125,70.23634149,663212,0.064284876,51.8251348,-16.50045753
52.6078364,1.5420292,30400,-36.8,-52.1,-18.9,1014.614803,8.517304688,70.19622822,661285,0.065706754,54.34735546,-15.70966653
52.6078531,1.541978,30400,-36.8,-52.1,-18.9,1014.602086,8.521992188,70.18331811,666449,0.067538393,57.34581356,-15.70966653
52.6078665,1.5419378,30400,-36.8,-52.1,-18.9,1014.596912,8.515742188,70.20279165,660645,0.069083454,59.60743972,-15.70966653
52.6078732,1.5419173,30400,-32.5,-60,-18.9,1014.599386,8.51828125,70.23026364,666449,0.069918552,60.71090951,-14.77446117
52.6078732,1.5419173,30400,-32.5,-60,-18.9,1014.588242,8.520820313,70.20349429,661285,0.069918552,60.71090951,-14.77446117
52.6078972,1.5418432,30400,-32.5,-60,-18.9,1014.565891,8.53,70.17764694,663857,0.073151622,64.46422422,-14.77446117
52.6079204,1.5417708,30400,-28.2,-68.1,-18.9,1014.553236,8.530585938,70.24552868,670376,0.076597387,67.79317664,-13.76327185
52.6079342,1.5417299,30400,-28.2,-68.1,-18.9,1014.544887,8.535859375,70.23947772,667100,0.078623054,69.59468979,-13.76327185
52.6079515,1.5416767,30500,-24,-76,-19,1014.537727,8.542890625,70.2472324,669062,0.081389634,71.75255487,-12.86677776
52.6079658,1.5416333,30500,-24,-76,-19,1014.52578,8.550117188,70.2143292,672357,0.08372067,73.41928454,-12.86677776
52.6079863,1.5415727,30600,-20,-83.2,-19.1,1014.525972,8.548164063,70.2276197,670376,0.087071217,75.63261358,-12.10143782
52.6079863,1.5415727,30600,-20,-83.2,-19.1,1014.528031,8.561835938,70.22273219,667753,0.087071217,75.63261358,-12.10143782
52.6079975,1.5415386,30600,-20,-83.2,-19.1,1014.522248,8.558320313,70.16800796,667753,0.089018616,76.7804821,-12.10143782
52.6080097,1.5415004,30600,-20,-83.2,-19.1,1014.51621,8.560859375,70.16835936,669062,0.091248484,77.98392452,-12.10143782
52.608021,1.5414781,30400,-17,-88.7,-18.9,1014.513929,8.556367188,70.18807501,671695,0.09247795,78.94261084,-11.38162215
52.6080493,1.5414673,30400,-17,-88.7,-18.9,1014.519871,8.554804688,70.2285392,673020,0.092649871,80.94575772,-11.38162215
52.6080801,1.5414565,30100,-9.5,-90.8,-18.6,1014.506282,8.547578125,70.20719758,671695,0.092900313,83.10987013,-11.09996432
52.6081292,1.5414357,30100,-9.5,-90.8,-18.6,1014.510974,8.558710938,70.18839944,665151,0.093812267,86.53624724,-11.09996432
52.6081292,1.5414357,30100,-9.5,-90.8,-18.6,1014.523789,8.553046875,70.22151519,675684,0.093812267,86.53624724,-11.09996432
52.6081558,1.5414266,30000,-9.5,-90.8,-18.6,1014.50609,8.54953125,70.15323464,675016,0.09429669,88.35889237,-11.09996432
52.6081689,1.5414236,30000,-9.5,-90.8,-18.6,1014.488358,8.542890625,70.18620979,671035,0.094469521,89.24841673,-11.09996432
52.608176,1.5414287,30100,1,-92.1,-18.6,1014.457941,8.5440625,70.09148256,678370,0.094116999,89.72779985,-11.02630421
52.6081726,1.5414508,30100,1,-92.1,-18.6,1014.459707,8.539960938,70.15191061,675016,0.092622481,89.48879391,-11.02630421
52.6081654,1.5415032,30100,1,-92.1,-18.6,1014.481326,8.552070313,70.26884866,672357,0.089083888,88.95188872,-11.02630421
52.6081654,1.5415032,30100,1,-92.1,-18.6,1014.473937,8.547578125,70.05808967,676354,0.089083888,88.95188872,-11.02630421
52.608155,1.5415479,30100,-1.6,-84.2,-18.6,1014.48913,8.545429688,69.87494015,670376,0.086085914,88.14299024,-12.00877097
52.6081331,1.5416224,30100,-1.6,-84.2,-18.6,1014.529248,8.546015625,69.90887072,677024,0.081162056,86.30354211,-12.00877097
52.6081159,1.5416734,30100,-5.7,-76.3,-18.6,1014.54701,8.545429688,70.09844801,670376,0.077866579,84.7306018,-13.14335791
52.6080896,1.5417435,30100,-5.7,-76.3,-18.6,1014.569588,8.537421875,70.02281285,679721,0.073482217,82.11184404,-13.14335791
52.6080753,1.5417835,29900,-10.4,-68.5,-18.4,1014.589887,8.535273438,70.01574208,677696,0.071042537,80.53746977,-14.2598743
52.608058,1.5418346,29900,-10.4,-68.5,-18.4,1014.630129,8.52765625,70.04856146,677696,0.06798821,78.45338539,-14.2598743
52.608058,1.5418346,29900,-10.4,-68.5,-18.4,1014.677596,8.519257813,70.06095108,677024,0.06798821,78.45338539,-14.2598743
52.6080438,1.5418768,29900,-10.4,-68.5,-18.4,1014.709933,8.50890625,69.95791854,674349,0.065536818,76.59620275,-14.2598743
52.6080262,1.5419288,29900,-14.9,-60.4,-18.4,1014.728118,8.517890625,69.82376275,675016,0.062621692,74.10131285,-15.73946247
52.6080128,1.5419695,29900,-14.9,-60.4,-18.4,1014.74039,8.521210938,69.82422045,680398,0.06041667,72.02170694,-15.73946247
52.6079961,1.5420195,30000,-19.2,-52.6,-18.5,1014.754337,8.531757813,69.88659305,676354,0.057834777,69.23028003,-17.3952006
52.6079716,1.5420902,30000,-19.2,-52.6,-18.5,1014.753277,8.532148438,69.83249619,676354,0.05448544,64.75448319,-17.3952006
52.607957,1.5421312,30200,-23.5,-44.8,-18.7,1014.758753,8.556171875,70.02540364,677696,0.052730357,61.86703089,-19.22042343
52.607957,1.5421312,30200,-23.5,-44.8,-18.7,1014.763122,8.556757813,69.89004264,677696,0.052730357,61.86703089,-19.22042343
52.607939,1.542184,30200,-23.5,-44.8,-18.7,1014.771661,8.54953125,69.82812528,682439,0.050634688,57.95461474,-19.22042343
52.6079254,1.5422275,30300,-27.9,-36.7,-18.8,1014.785342,8.545429688,69.81402431,685178,0.049019266,54.62485897,-20.93102702
52.6079029,1.5423027,30300,-27.9,-36.7,-18.8,1014.792083,8.539179688,69.80639529,681077,0.046576922,48.47424807,-20.93102702
52.607887,1.5423545,30300,-27.9,-36.7,-18.8,1014.809263,8.534101563,69.80569524,677024,0.045265614,43.84970755,-20.93102702
52.6078742,1.542395,30300,-32,-28.6,-18.8,1014.813624,8.524335938,69.79081549,681757,0.044487301,40.03019,-22.24917499
52.6078742,1.542395,30300,-32,-28.6,-18.8,1014.8231,8.524921875,69.79766296,689330,0.044487301,40.03019,-22.24917499
52.607858,1.5424467,30300,-32,-28.6,-18.8,1014.821467,8.531171875,69.80529139,683806,0.043779019,35.00111057,-22.24917499
52.6078411,1.5424993,30300,-36.2,-20.5,-18.7,1014.813885,8.528632813,69.79817443,677696,0.043455153,29.72922121,-22.752239
52.6078175,1.5425713,30300,-36.2,-20.5,-18.7,1014.799267,8.524921875,69.79766296,684491,0.043663548,22.45399592,-22.752239
52.6078038,1.5426131,30300,-40.5,-12.5,-18.8,1014.775661,8.52609375,69.79105774,681757,0.04410435,18.30161393,-22.55368828
52.6077891,1.5426553,30300,-40.5,-12.5,-18.8,1014.769303,8.5284375,69.79814751,680398,0.044873575,14.18466154,-22.55368828
52.6077709,1.5427088,30300,-40.5,-12.5,-18.8,1014.758159,8.530976563,69.79849747,683806,0.046121322,9.207274707,-22.55368828
52.6077709,1.5427088,30300,-40.5,-12.5,-18.8,1014.740301,8.532539063,69.79871284,683806,0.046121322,9.207274707,-22.55368828
52.6077566,1.5427526,30200,-45,-4.5,-18.6,1014.736158,8.533125,69.8190953,683122,0.047323322,5.358670273,-21.18471396
52.6077294,1.5428371,30200,-45,-4.5,-18.6,1014.730217,8.5346875,69.81254326,679045,0.050158952,358.5254981,-21.18471396
52.6077162,1.5428771,30000,-49.3,3.7,-18.5,1014.722799,8.537421875,69.77908603,683122,0.051766198,355.5752251,-19.55527136
52.6077031,1.5429163,30000,-49.3,3.7,-18.5,1014.715928,8.541523438,69.79995131,681077,0.05348507,352.8653559,-19.55527136
52.6076873,1.5429657,30100,-53.5,11.4,-18.6,1014.713228,8.5378125,69.78590628,676354,0.055732632,349.6826788,-17.99873976
52.607671,1.5430161,30100,-53.5,11.4,-18.6,1014.708797,8.541328125,69.79992439,684491,0.058209059,346.7025432,-17.99873976
52.607671,1.5430161,30100,-53.5,11.4,-18.6,1014.710595,8.540351563,69.77948981,681077,0.058209059,346.7025432,-17.99873976
52.6076476,1.5430878,30100,-57.6,19.2,-18.6,1014.71882,8.54328125,69.77312736,682439,0.062000114,342.8949194,-16.39781859
52.6076348,1.5431295,30100,-57.6,19.2,-18.6,1014.714287,8.537421875,69.75878811,691424,0.064234415,340.8653174,-16.39781859
52.6076192,1.5431818,30100,-57.6,19.2,-18.6,1014.730347,8.536835938,69.77223909,682439,0.067095415,338.4985095,-16.39781859
52.6076065,1.543224,30300,-61.8,27.3,-18.8,1014.750645,8.5346875,69.75164582,684491,0.0694929,336.7370809,-15.03042667
52.6075902,1.5432776,30300,-61.8,27.3,-18.8,1014.771073,8.5346875,69.76517707,687248,0.072642892,334.6761678,-15.03042667
52.6075658,1.543353,30300,-65.9,35.4,-18.8,1014.782443,8.533320313,69.74469217,685867,0.077362346,332.1231309,-13.67478306
52.6075658,1.543353,30300,-65.9,35.4,-18.8,1014.78219,8.539375,69.7387612,686557,0.077362346,332.1231309,-13.67478306
52.607555,1.5433849,30300,-65.9,35.4,-18.8,1014.782929,8.538789063,69.75221094,685178,0.079447929,331.1535825,-13.67478306
52.6075347,1.5434473,30300,-70.3,43.5,-18.7,1014.783024,8.5378125,69.73178104,686557,0.083509576,329.3658123,-12.38036945
52.6075211,1.5434886,30300,-70.3,43.5,-18.7,1014.780481,8.529023438,69.73057038,681757,0.086254656,328.2821222,-12.38036945
52.6074972,1.5435602,30200,-74.7,51.6,-18.6,1014.780481,8.529023438,69.73733519,681077,0.091110807,326.5716448,-11.26313583
52.6074804,1.5436094,30200,-74.7,51.6,-18.6,1014.777007,8.522773438,69.73647432,684491,0.094525338,325.5131345,-11.26313583
52.6074804,1.5436094,30200,-74.7,51.6,-18.6,1014.78333,8.517304688,69.73572112,684491,0.094525338,325.5131345,-11.26313583
52.6074652,1.5436523,30200,-74.7,51.6,-18.6,1014.760454,8.507539063,69.74114111,685178,0.097577285,324.6716944,-11.26313583
52.607456,1.5436806,30200,-78.5,58.4,-18.7,1014.746932,8.5065625,69.74100663,685867,0.099527013,324.1138309,-10.5385243
52.6074463,1.5437133,30200,-78.5,58.4,-18.7,1014.732992,8.506367188,69.75451002,687940,0.101708033,323.461159,-10.5385243
52.6074363,1.5437496,30200,-81.3,64,-18.7,1014.742632,8.512226563,69.76884832,689330,0.104076,322.7402253,-9.985256851
52.6074392,1.5437824,30200,-81.3,64,-18.7,1014.741668,8.511640625,69.77553355,684491,0.105185095,321.6718027,-9.985256851
52.6074528,1.5438088,30000,-78.8,68.9,-18.5,1014.750275,8.510664063,69.77539902,683122,0.105135929,320.396257,-9.776701842
52.6074528,1.5438088,30000,-78.8,68.9,-18.5,1014.739897,8.505390625,69.77467255,690725,0.105135929,320.396257,-9.776701842
52.6074756,1.5438641,30000,-78.8,68.9,-18.5,1014.738141,8.51984375,69.79696311,683806,0.105670761,317.9547316,-9.776701842
52.6074927,1.5439081,30200,-74.5,75.6,-18.7,1014.733225,8.517890625,69.7899273,689330,0.106315438,316.0754099,-9.762879643
52.6075015,1.5439329,30200,-74.5,75.6,-18.7,1014.725165,8.520234375,69.89177315,690725,0.106794653,315.0620645,-9.762879643
52.6075103,1.543955,30200,-74.5,75.6,-18.7,1014.735345,8.517109375,69.77628699,691424,0.107175444,314.1259095,-9.762879643
52.6075129,1.543952,30200,-72.7,77.7,-18.7,1014.739679,8.514570313,69.74887456,683806,0.106828225,314.0901773,-9.743574086
52.6075284,1.5439054,30200,-72.7,77.7,-18.7,1014.747574,8.506953125,70.05925106,690026,0.103363899,314.6186499,-9.743574086
52.6075284,1.5439054,30200,-72.7,77.7,-18.7,1014.754227,8.51203125,69.76882141,685867,0.103363899,314.6186499,-9.743574086
52.6075432,1.5438694,30300,-69.1,71.8,-18.8,1014.780951,8.513789063,69.77582954,691424,0.100471958,314.9249231,-10.44178337
52.6075587,1.5438287,30300,-69.1,71.8,-18.8,1014.806042,8.521796875,69.7701668,690725,0.097303518,315.349977,-10.44178337
52.6075821,1.543771,30200,-65.1,65.3,-18.7,1014.80209,8.520429688,69.76321262,692828,0.092707653,315.9340213,-11.19801349
52.6075918,1.5437451,30200,-65.1,65.3,-18.7,1014.808361,8.529414063,69.9268917,691424,0.090712561,316.2545485,-11.19801349
52.6076108,1.5436881,30200,-65.1,65.3,-18.7,1014.818548,8.536640625,69.91434742,686557,0.08652361,317.1301131,-11.19801349
52.6076108,1.5436881,30200,-65.1,65.3,-18.7,1014.821153,8.541328125,69.88791344,692828,0.08652361,317.1301131,-11.19801349
52.6076235,1.5436469,30100,-61,58.1,-18.6,1014.846566,8.54953125,70.23458979,690026,0.083594626,317.8704907,-12.15102082
52.60764,1.5435958,30100,-61,58.1,-18.6,1014.833946,8.553242188,70.12663649,693532,0.079920196,318.824504,-12.15102082
52.60766,1.543535,30200,-56.9,50.3,-18.7,1014.770697,8.548945313,69.976991,689330,0.075548862,320.0599568,-13.48547193
52.6076805,1.5434717,30200,-56.9,50.3,-18.7,1014.730319,8.5440625,70.11858949,694237,0.071067874,321.5248948,-13.48547193
52.6076909,1.5434396,30100,-52.6,42.3,-18.6,1014.701407,8.536835938,70.01595793,691424,0.068814662,322.3400912,-14.99214814
52.6077114,1.5433744,30100,-52.6,42.3,-18.6,1014.681435,8.54953125,70.04480953,697785,0.064341788,324.2068462,-14.99214814
52.6077114,1.5433744,30100,-52.6,42.3,-18.6,1014.667173,8.549140625,70.07185662,690725,0.064341788,324.2068462,-14.99214814
52.6077278,1.5433205,30200,-48.3,34.1,-18.7,1014.670007,8.565351563,70.10120312,693532,0.060753105,325.9881673,-17.03805028
52.6077407,1.543278,30200,-48.3,34.1,-18.7,1014.677234,8.564570313,70.06721422,697072,0.057972434,327.5487153,-17.03805028
52.6077627,1.5432047,30200,-48.3,34.1,-18.7,1014.67042,8.55421875,69.99126525,702814,0.053316243,330.6321541,-17.03805028
52.6077722,1.5431739,30200,-44.2,26,-18.7,1014.658628,8.546015625,69.97658638,697072,0.051386703,332.077462,-19.3757841
52.6077912,1.5431125,30200,-44.2,26,-18.7,1014.649986,8.543867188,69.99660852,689330,0.047643503,335.2987114,-19.3757841
52.6078092,1.5430627,30400,-40,18.1,-18.9,1014.645872,8.537226563,70.02278587,692828,0.044467549,338.1617002,-22.40905435
52.6078092,1.5430627,30400,-40,18.1,-18.9,1014.642125,8.564960938,70.01984409,697072,0.044467549,338.1617002,-22.40905435
52.6078239,1.5430233,30400,-40,18.1,-18.9,1014.632036,8.556757813,70.02548461,694237,0.041996173,340.7048064,-22.40905435
52.6078474,1.5429549,30300,-35.5,10.2,-18.8,1014.619348,8.55421875,69.97094676,694944,0.038155595,345.9663174,-25.74680301
52.607863,1.5429048,30300,-35.5,10.2,-18.8,1014.615781,8.548945313,69.98376379,696361,0.035762135,350.5593029,-25.74680301
52.6078759,1.5428633,30300,-35.5,10.2,-18.8,1014.614601,8.578242188,70.02845415,697785,0.033978768,354.8310734,-25.74680301
52.6078925,1.542812,30500,-31.5,2.3,-18.9,1014.606215,8.570039063,69.93250002,700650,0.031995259,0.72608788,-29.19023616
52.6079059,1.5427703,30500,-31.5,2.3,-18.9,1014.601234,8.561835938,69.98554446,700650,0.03067223,6.03252897,-29.19023616
52.6079059,1.5427703,30500,-31.5,2.3,-18.9,1014.587489,8.570039063,69.96635951,699214,0.03067223,6.03252897,-29.19023616
52.6079288,1.5426959,30300,-27.3,-5.6,-18.8,1014.579424,8.56203125,69.90431086,699931,0.029151364,16.4450232,-31.76879102
52.6079464,1.5426421,30300,-27.3,-5.6,-18.8,1014.566703,8.556367188,69.96447108,702091,0.028595808,24.57301958,-31.76879102
52.6079604,1.5425995,30300,-22.9,-13.7,-18.8,1014.564745,8.562421875,69.97207981,700650,0.028570224,31.14121189,-32.63991674
52.6079768,1.5425474,30300,-22.9,-13.7,-18.8,1014.565547,8.557734375,69.99175093,701369,0.029109059,38.96197722,-32.63991674
52.6079894,1.5425076,30400,-18.8,-21.7,-18.9,1014.554786,8.556367188,69.99156205,702814,0.029866601,44.6816828,-31.03759847
52.6079894,1.5425076,30400,-18.8,-21.7,-18.9,1014.532334,8.556171875,69.9644441,699214,0.029866601,44.6816828,-31.03759847
52.6080131,1.5424365,30400,-18.8,-21.7,-18.9,1014.520675,8.56046875,69.9514933,699931,0.031825409,54.23019088,-31.03759847
52.6080308,1.5423852,30400,-18.8,-21.7,-18.9,1014.522473,8.559492188,69.99199377,703538,0.033693927,60.41707004,-31.03759847
52.6080446,1.5423464,30500,-14.4,-29.7,-18.9,1014.520578,8.561445313,69.94485635,702091,0.035322576,64.69552149,-27.93727008
52.6080615,1.5422961,30500,-14.4,-29.7,-18.9,1014.533201,8.557734375,69.92402985,699931,0.037734404,69.49908325,-27.93727008
52.608074,1.5422542,30500,-10.2,-37.3,-19,1014.540269,8.56203125,69.94493726,700650,0.039973752,72.79714261,-24.7409158
52.6080953,1.5421776,30500,-10.2,-37.3,-19,1014.536156,8.555390625,69.93047739,701369,0.044394994,77.71268559,-24.7409158
52.6080953,1.5421776,30500,-10.2,-37.3,-19,1014.526521,8.559882813,69.93109762,703538,0.044394994,77.71268559,-24.7409158
52.6081118,1.5421237,30500,-6.2,-45.5,-18.9,1014.521348,8.553632813,69.90992207,701369,0.047642643,80.81137277,-21.30183855
52.6081219,1.5420911,30500,-6.2,-45.5,-18.9,1014.525972,8.548164063,69.90239684,701369,0.049665345,82.50149225,-21.30183855
52.6081429,1.5420261,30500,-6.2,-45.5,-18.9,1014.519739,8.542304688,69.94898516,704264,0.053804664,85.5881456,-21.30183855
52.6081573,1.5419835,30400,-1.9,-53.7,-18.9,1014.510489,8.542890625,69.90166908,702091,0.056588312,87.43485725,-18.55611067
52.6081821,1.5419087,30400,-1.9,-53.7,-18.9,1014.490832,8.545429688,69.9358735,701369,0.06159954,90.21753829,-18.55611067
52.6081989,1.5418586,30300,2.6,-62,-18.7,1014.48489,8.546992188,69.990267,704264,0.06502705,91.85766348,-16.12264941
52.6081989,1.5418586,30300,2.6,-62,-18.7,1014.473874,8.551679688,69.9909145,704991,0.06502705,91.85766348,-16.12264941
52.6082111,1.5418203,30300,2.6,-62,-18.7,1014.468959,8.549726563,69.93646671,697785,0.067676138,92.93810431,-16.12264941
52.6082232,1.5417817,30200,6.6,-69.5,-18.7,1014.46642,8.5409375,69.95556825,702091,0.070366879,93.92661534,-14.45782561
52.6082489,1.5417003,30200,6.6,-69.5,-18.7,1014.46883,8.547578125,69.98357495,704264,0.076103966,95.79591667,-14.45782561
52.6082667,1.541651,30300,10.8,-77.5,-18.7,1014.464525,8.542890625,69.93552299,702091,0.079643028,96.9745022,-12.98904079
52.6082808,1.5416114,30300,10.8,-77.5,-18.7,1014.47458,8.54796875,69.9565391,700650,0.082505173,97.83249015,-12.98904079
52.6082961,1.5415663,30300,10.8,-77.5,-18.7,1014.489066,8.54953125,69.97029936,704264,0.08577291,98.68380823,-12.98904079
52.6082961,1.5415663,30300,10.8,-77.5,-18.7,1014.4935,8.556367188,69.94415512,703538,0.08577291,98.68380823,-12.98904079
52.6083043,1.5415382,30400,14.8,-84.4,-18.9,1014.502687,8.559882813,69.94464058,704264,0.087794371,99.08633722,-12.04367255
52.6083148,1.5414977,30400,14.8,-84.4,-18.9,1014.52241,8.56359375,69.97224169,706450,0.090690657,99.54327575,-12.04367255
52.6083278,1.5414585,30300,17.4,-90,-18.7,1014.540686,8.56125,69.95160119,702814,0.093554091,100.1494486,-11.17227401
52.6083339,1.5414536,30300,17.4,-90,-18.7,1014.55212,8.55578125,69.93053132,706450,0.09400217,100.5220414,-11.17227401
52.608368,1.5414621,30100,23.5,-90.2,-18.6,1014.560437,8.547382813,69.87520962,704991,0.094205409,102.8610797,-10.94826941
52.608368,1.5414621,30100,23.5,-90.2,-18.6,1014.569462,8.545625,69.94944359,705720,0.094205409,102.8610797,-10.94826941
52.6084159,1.541476,30100,23.5,-90.2,-18.6,1014.569912,8.54796875,69.97685613,702091,0.094625512,106.1434922,-10.94826941
52.6084445,1.5414847,30100,31.6,-88.7,-18.6,1014.582505,8.551484375,69.89608488,704264,0.094996777,108.0906562,-10.85995141
52.6084603,1.5414955,30100,31.6,-88.7,-18.6,1014.581766,8.552070313,69.96387765,707915,0.094864887,109.2395692,-10.85995141
52.608456,1.541517,30100,31.6,-88.7,-18.6,1014.579971,8.563398438,69.93158304,707915,0.093332066,109.2561805,-10.85995141
52.608456,1.541517,30100,31.8,-85,-18.6,1014.580196,8.564570313,69.87758132,713091,0.093332066,109.2561805,-11.25791585
52.6084438,1.5415926,30100,31.8,-85,-18.6,1014.592563,8.566914063,69.64786329,708650,0.088050102,109.5191618,-11.25791585
52.6084438,1.5415926,30100,31.8,-85,-18.6,1014.621855,8.559882813,69.6401331,711605,0.088050102,109.5191618,-11.25791585
52.6084245,1.541659,30200,28.4,-76.7,-18.7,1014.640515,8.553632813,69.79485383,709386,0.083094953,109.1563748,-12.51031529
52.6084078,1.541713,30200,28.4,-76.7,-18.7,1014.66714,8.546015625,69.95626941,711605,0.079031974,108.7509628,-12.51031529
52.6083833,1.5417839,30300,23.9,-68.5,-18.7,1014.701744,8.568085938,69.98640795,708650,0.07361567,107.93855,-14.02231299
52.6083663,1.5418316,30300,23.9,-68.5,-18.7,1014.741446,8.569453125,69.97982387,712347,0.069963999,107.2761969,-14.02231299
52.6083531,1.5418702,30300,23.9,-68.5,-18.7,1014.736497,8.564375,69.6069442,704991,0.067034244,106.7382535,-14.02231299
52.6083394,1.5419101,30300,19.6,-61,-18.8,1014.749468,8.553632813,69.60546583,713837,0.064010869,106.1251572,-15.84073561
52.6083394,1.5419101,30300,19.6,-61,-18.8,1014.75997,8.550703125,69.94337303,707915,0.064010869,106.1251572,-15.84073561
52.6083226,1.5419612,30300,19.6,-61,-18.8,1014.75059,8.549140625,69.61160858,709386,0.060172534,105.326457,-15.84073561
52.6083005,1.5420354,30100,15.4,-53.1,-18.6,1014.750093,8.581953125,69.61612508,705720,0.054685402,104.227452,-17.96721865
52.6082836,1.542087,30100,15.4,-53.1,-18.6,1014.737596,8.577460938,69.8319779,710124,0.050844614,103.1363509,-17.96721865
52.6082696,1.5421278,30100,11.2,-45.1,-18.6,1014.733903,8.580390625,69.67000725,709386,0.047807736,102.0665077,-21.01210498
52.6082519,1.5421775,30100,11.2,-45.1,-18.6,1014.72529,8.571015625,69.59433667,711605,0.044121142,100.4729897,-21.01210498
52.6082519,1.5421775,30100,11.2,-45.1,-18.6,1014.72693,8.575117188,69.57462036,712347,0.044121142,100.4729897,-21.01210498
52.6082341,1.5422277,30100,6.7,-37.3,-18.6,1014.728915,8.561835938,69.586313,707915,0.04043954,98.58210651,-25.05327829
52.6082129,1.5422888,30100,6.7,-37.3,-18.6,1014.739964,8.560273438,69.586098,708650,0.036036262,95.84516012,-25.05327829
52.6081953,1.5423401,30100,6.7,-37.3,-18.6,1014.746159,8.55265625,69.58504995,706450,0.032419316,93.01766832,-25.05327829
52.6081778,1.5423936,30200,2.4,-29.5,-18.7,1014.744677,8.543476563,69.58378709,711605,0.028751353,89.51074795,-30.70842801
52.608164,1.5424377,30200,2.4,-29.5,-18.7,1014.745477,8.538789063,69.57638235,711605,0.02582428,86.03664529,-30.70842801
52.6081413,1.5425135,30200,-2,-21.2,-18.6,1014.748752,8.536640625,69.5896069,707182,0.021072622,78.17910444,-38.61540292
52.6081413,1.5425135,30200,-2,-21.2,-18.6,1014.760121,8.535273438,69.59617917,708650,0.021072622,78.17910444,-38.61540292
